cd_mun,NM_MUN,SIGLA_UF,NM_REGIAO,pop,icm_faixa,icm_total,dim1,dim2,dim3,porte,perfil_risco,grupo,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20
2920403,Manoel Vitorino,BA,Nordeste,14287.0,C,6.0,1.0,4.0,1.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3124807,Estrela do Sul,MG,Sudeste,6897.0,A,9.0,3.0,3.0,3.0,Pequeno,Não Prioritário,pequeno,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
2928703,Santo Antônio de Jesus,BA,Nordeste,109791.0,D,8.0,1.0,5.0,2.0,Médio/Grande,Não Prioritário,medio_grande,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
4306452,Dois Lajeados,RS,Sul,3156.0,A,12.0,4.0,5.0,3.0,Pequeno,Não Prioritário,pequeno,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
3533007,Nova Granada,SP,Sudeste,19733.0,D,3.0,0.0,2.0,1.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2707602,Quebrangulo,AL,Nordeste,11303.0,B,15.0,6.0,5.0,4.0,Pequeno,Prioritário,prioritario,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
2606101,Glória do Goitá,PE,Nordeste,30420.0,C,5.0,1.0,3.0,1.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3133105,Itanhandu,MG,Sudeste,15751.0,A,16.0,6.0,6.0,4.0,Pequeno,Não Prioritário,pequeno,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
4314498,Pinheirinho do Vale,RS,Sul,4638.0,D,5.0,2.0,3.0,0.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1722107,Xambioá,TO,Norte,10636.0,D,7.0,4.0,3.0,0.0,Pequeno,Prioritário,prioritario,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1506161,Rio Maria,PA,Norte,19190.0,D,6.0,2.0,3.0,1.0,Pequeno,Prioritário,prioritario,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5209606,Heitoraí,GO,Centro-oeste,3342.0,D,1.0,0.0,1.0,0.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2408706,Paraú,RN,Nordeste,3650.0,A,11.0,3.0,5.0,3.0,Pequeno,Não Prioritário,pequeno,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
3165800,Senador José Bento,MG,Sudeste,2149.0,A,15.0,4.0,6.0,5.0,Pequeno,Não Prioritário,pequeno,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3100401,Acaiaca,MG,Sudeste,3998.0,D,8.0,2.0,4.0,2.0,Pequeno,Prioritário,prioritario,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
2303105,Cariré,CE,Nordeste,18074.0,D,6.0,1.0,3.0,2.0,Pequeno,Prioritário,prioritario,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
4306304,David Canabarro,RS,Sul,4400.0,A,11.0,4.0,5.0,2.0,Pequeno,Não Prioritário,pequeno,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
1301902,Itacoatiara,AM,Norte,113917.0,C,7.0,3.0,3.0,1.0,Médio/Grande,Prioritários,prioritario,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3524808,Jales,SP,Sudeste,50078.0,A,13.0,4.0,6.0,3.0,Pequeno,Não Prioritário,pequeno,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
2920502,Maracás,BA,Nordeste,29330.0,C,6.0,1.0,3.0,2.0,Pequeno,Não Prioritário,pequeno,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
4314472,Pinhal Grande,RS,Sul,3861.0,D,4.0,2.0,2.0,0.0,Pequeno,Prioritário,prioritario,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3124906,Eugenópolis,MG,Sudeste,11096.0,B,12.0,5.0,4.0,3.0,Pequeno,Prioritário,prioritario,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
2311264,Quiterianópolis,CE,Nordeste,20545.0,D,6.0,1.0,2.0,3.0,Pequeno,Prioritário,prioritario,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
3157609,Santa Fé de Minas,MG,Sudeste,3528.0,C,5.0,1.0,3.0,1.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4314464,Pinhal da Serra,RS,Sul,2300.0,C,7.0,1.0,4.0,2.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
3550100,São Manuel,SP,Sudeste,38131.0,A,17.0,8.0,4.0,5.0,Pequeno,Não Prioritário,pequeno,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3533106,Nova Guataporanga,SP,Sudeste,2188.0,D,4.0,0.0,2.0,2.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1506138,Redenção,PA,Norte,92694.0,D,8.0,2.0,4.0,2.0,Pequeno,Prioritário,prioritario,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
3108552,Brasilândia de Minas,MG,Sudeste,15485.0,A,15.0,5.0,6.0,4.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
5201405,Aparecida de Goiânia,GO,Centro-oeste,556021.0,C,15.0,4.0,6.0,5.0,Médio/Grande,Prioritários,prioritario,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2400505,Alexandria,RN,Nordeste,14058.0,C,6.0,1.0,4.0,1.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1722081,Wanderlândia,TO,Norte,10734.0,D,2.0,0.0,1.0,1.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4314456,Pinhal,RS,Sul,3039.0,A,10.0,3.0,3.0,4.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2107357,Nova Olinda do Maranhão,MA,Nordeste,14379.0,C,4.0,1.0,1.0,2.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
2614105,Sertânia,PE,Nordeste,34271.0,C,9.0,5.0,3.0,1.0,Pequeno,Prioritários,prioritario,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5217609,Planaltina,GO,Centro-oeste,112304.0,C,13.0,7.0,4.0,2.0,Pequeno,Prioritários,prioritario,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
3500907,Altair,SP,Sudeste,3467.0,B,7.0,2.0,4.0,1.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3116704,Coimbra,MG,Sudeste,7293.0,D,5.0,1.0,2.0,2.0,Pequeno,Prioritário,prioritario,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
3524907,Jambeiro,SP,Sudeste,6611.0,A,14.0,5.0,5.0,4.0,Pequeno,Não Prioritário,pequeno,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
3149408,Pedro Teixeira,MG,Sudeste,1857.0,A,12.0,4.0,4.0,4.0,Pequeno,Não Prioritário,pequeno,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
3141603,Mercês,MG,Sudeste,10615.0,C,10.0,3.0,4.0,3.0,Pequeno,Prioritários,prioritario,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
3541901,Queluz,SP,Sudeste,9074.0,D,6.0,1.0,3.0,2.0,Pequeno,Prioritário,prioritario,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2311355,Quixelô,CE,Nordeste,16998.0,D,4.0,1.0,3.0,0.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2928505,Santa Terezinha,BA,Nordeste,10882.0,D,3.0,0.0,1.0,2.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2605905,Gameleira,PE,Nordeste,17583.0,C,10.0,4.0,4.0,2.0,Pequeno,Prioritários,prioritario,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
4314555,Pirapó,RS,Sul,2255.0,B,8.0,3.0,4.0,1.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2107456,Olinda Nova do Maranhão,MA,Nordeste,13921.0,D,3.0,1.0,2.0,0.0,Pequeno,Prioritário,prioritario,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2614204,Sirinhaém,PE,Nordeste,39171.0,B,15.0,5.0,5.0,5.0,Pequeno,Prioritário,prioritario,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4208450,Itapoá,SC,Sul,36033.0,B,14.0,7.0,4.0,3.0,Pequeno,Prioritário,prioritario,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
5217708,Pontalina,GO,Centro-oeste,18763.0,D,4.0,1.0,3.0,0.0,Pequeno,Não Prioritário,pequeno,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1301209,Coari,AM,Norte,73576.0,B,15.0,7.0,5.0,3.0,Pequeno,Prioritário,prioritario,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
4314548,Pinto Bandeira,RS,Sul,2785.0,D,5.0,2.0,3.0,0.0,Pequeno,Não Prioritário,pequeno,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4110078,Imbaú,PR,Sul,15068.0,C,5.0,1.0,3.0,1.0,Pequeno,Não Prioritário,pequeno,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3149507,Pequeri,MG,Sudeste,3461.0,A,10.0,4.0,4.0,2.0,Pequeno,Não Prioritário,pequeno,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
3516705,Garça,SP,Sudeste,43081.0,A,13.0,4.0,5.0,4.0,Pequeno,Não Prioritário,pequeno,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
3549409,São Joaquim da Barra,SP,Sudeste,49885.0,D,5.0,0.0,3.0,2.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
5005152,Juti,MS,Centro-oeste,7067.0,D,3.0,0.0,2.0,1.0,Pequeno,Prioritário,prioritario,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3304151,Quissamã,RJ,Sudeste,23142.0,A,16.0,8.0,4.0,4.0,Pequeno,Não Prioritário,pequeno,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
4322707,Vera Cruz,RS,Sul,27670.0,B,16.0,6.0,5.0,5.0,Pequeno,Prioritário,prioritario,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3133402,Itapagipe,MG,Sudeste,14014.0,D,4.0,0.0,2.0,2.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
2920304,Malhada de Pedras,BA,Nordeste,8982.0,C,6.0,1.0,4.0,1.0,Pequeno,Não Prioritário,pequeno,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1506203,Salinópolis,PA,Norte,48663.0,D,6.0,1.0,3.0,2.0,Pequeno,Prioritário,prioritario,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
3141702,Mesquita,MG,Sudeste,4984.0,D,8.0,2.0,3.0,3.0,Pequeno,Prioritário,prioritario,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
4216602,São José,SC,Sul,295658.0,B,15.0,6.0,6.0,3.0,Médio/Grande,Prioritário,prioritario,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
4306353,Dezesseis de Novembro,RS,Sul,2540.0,C,6.0,1.0,4.0,1.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3304144,Queimados,RJ,Sudeste,149135.0,B,15.0,5.0,5.0,5.0,Médio/Grande,Prioritário,prioritario,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1506195,Rurópolis,PA,Norte,37198.0,C,9.0,3.0,4.0,2.0,Pequeno,Prioritários,prioritario,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2606002,Garanhuns,PE,Nordeste,151803.0,C,12.0,3.0,5.0,4.0,Médio/Grande,Prioritários,prioritario,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1301308,Codajás,AM,Norte,24572.0,D,7.0,1.0,4.0,2.0,Pequeno,Prioritário,prioritario,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
4110052,Iguatu,PR,Sul,2156.0,D,4.0,0.0,2.0,2.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
3508504,Caçapava,SP,Sudeste,100071.0,A,19.0,8.0,6.0,5.0,Pequeno,Não Prioritário,pequeno,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2708006,Santana do Ipanema,AL,Nordeste,47418.0,C,11.0,3.0,4.0,4.0,Pequeno,Prioritários,prioritario,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
3532900,Nova Europa,SP,Sudeste,9459.0,B,5.0,2.0,2.0,1.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1506187,Rondon do Pará,PA,Norte,57031.0,C,11.0,4.0,4.0,3.0,Pequeno,Prioritários,prioritario,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
3541208,Presidente Bernardes,SP,Sudeste,14803.0,D,3.0,0.0,2.0,1.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3157658,Santa Helena de Minas,MG,Sudeste,6056.0,A,9.0,3.0,4.0,2.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
3549508,São José da Bela Vista,SP,Sudeste,7664.0,D,3.0,0.0,2.0,1.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3125200,Fama,MG,Sudeste,2676.0,D,6.0,0.0,2.0,4.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
5005251,Laguna Carapã,MS,Centro-oeste,7037.0,D,4.0,0.0,3.0,1.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1713957,Muricilândia,TO,Norte,3501.0,D,2.0,0.0,1.0,1.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2912400,Ibipeba,BA,Nordeste,17134.0,B,8.0,2.0,4.0,2.0,Pequeno,Não Prioritário,pequeno,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
2204352,Geminiano,PI,Nordeste,5604.0,C,7.0,1.0,4.0,2.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2107407,Olho d'Água das Cunhãs,MA,Nordeste,18288.0,D,1.0,0.0,1.0,0.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5201454,Aparecida do Rio Doce,GO,Centro-oeste,3045.0,C,6.0,2.0,1.0,3.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
3133501,Itapecerica,MG,Sudeste,21456.0,A,18.0,7.0,6.0,5.0,Pequeno,Prioritário,prioritario,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4208401,Itapiranga,SC,Sul,17268.0,D,8.0,2.0,4.0,2.0,Pequeno,Prioritário,prioritario,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
2311306,Quixadá,CE,Nordeste,88846.0,D,6.0,0.0,3.0,3.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
1505536,Parauapebas,PA,Norte,305771.0,A,20.0,8.0,7.0,5.0,Médio/Grande,Prioritário,prioritario,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3166204,Senhora dos Remédios,MG,Sudeste,10657.0,D,4.0,0.0,3.0,1.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4314506,Pinheiro Machado,RS,Sul,11395.0,D,9.0,2.0,4.0,3.0,Pequeno,Prioritário,prioritario,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
3524709,Jaguariúna,SP,Sudeste,62309.0,A,17.0,6.0,6.0,5.0,Pequeno,Não Prioritário,pequeno,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4101853,Ariranha do Ivaí,PR,Sul,2351.0,A,9.0,4.0,3.0,2.0,Pequeno,Não Prioritário,pequeno,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
4126504,Sertanópolis,PR,Sul,16210.0,A,12.0,4.0,4.0,4.0,Pequeno,Não Prioritário,pequeno,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2613503,São José do Belmonte,PE,Nordeste,36890.0,A,11.0,3.0,5.0,3.0,Pequeno,Não Prioritário,pequeno,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
4306320,Derrubadas,RS,Sul,2793.0,B,10.0,5.0,4.0,1.0,Pequeno,Não Prioritário,pequeno,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3117009,Comercinho,MG,Sudeste,6540.0,A,10.0,3.0,4.0,3.0,Pequeno,Não Prioritário,pequeno,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
2904209,Botuporã,BA,Nordeste,11427.0,D,2.0,1.0,1.0,0.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
